"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1979-Q2","T2-1979",16.524448,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1979-Q4","T4-1979",15.852333,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1979-Q3","T3-1979",14.646348,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1980","1980",13.704286,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1980-Q2","T2-1980",14.592378,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1980-Q1","T1-1980",13.50561,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1980-Q4","T4-1980",13.759774,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1980-Q3","T3-1980",12.9658,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1981","1981",15.325082,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1981-Q1","T1-1981",14.112483,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1981-Q2","T2-1981",16.212396,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1981-Q4","T4-1981",16.387655,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1981-Q3","T3-1981",14.554509,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1982","1982",17.345735,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1982-Q2","T2-1982",18.266157,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1982-Q1","T1-1982",17.405291,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1982-Q4","T4-1982",17.363006,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1982-Q3","T3-1982",16.339886,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1983","1983",19.794205,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1983-Q1","T1-1983",17.936126,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1983-Q2","T2-1983",20.506524,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1983-Q4","T4-1983",21.095834,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1983-Q3","T3-1983",19.555071,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1984","1984",22.281558,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1984-Q2","T2-1984",23.783563,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1984-Q1","T1-1984",22.35768,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1984-Q4","T4-1984",21.775181,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1984-Q3","T3-1984",21.196193,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1985","1985",21.146743,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1985-Q1","T1-1985",21.651823,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1985-Q2","T2-1985",22.601378,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1985-Q4","T4-1985",20.809509,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1985-Q3","T3-1985",19.492636,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1986","1986",19.078557,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1986-Q2","T2-1986",19.701636,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1986-Q1","T1-1986",20.000616,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1986-Q4","T4-1986",18.217776,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1986-Q3","T3-1986",18.385557,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1987","1987",17.525266,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1987-Q1","T1-1987",18.238058,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1987-Q2","T2-1987",18.715003,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1987-Q4","T4-1987",17.147964,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1987-Q3","T3-1987",16.014101,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1988","1988",15.048425,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1988-Q2","T2-1988",16.019143,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1988-Q1","T1-1988",16.556218,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1988-Q4","T4-1988",13.661896,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1988-Q3","T3-1988",13.972181,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1989","1989",12.380677,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1989-Q1","T1-1989",13.222641,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1989-Q2","T2-1989",13.452246,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1989-Q4","T4-1989",11.090709,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1989-Q3","T3-1989",11.759569,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1990","1990",11.075932,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1990-Q2","T2-1990",11.997595,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1990-Q1","T1-1990",11.36129,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1990-Q4","T4-1990",11.084617,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1990-Q3","T3-1990",9.852165,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1991","1991",12.547124,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1991-Q1","T1-1991",11.516534,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1991-Q2","T2-1991",12.80907,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1991-Q4","T4-1991",13.287517,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1991-Q3","T3-1991",12.559294,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1992","1992",12.296966,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1992-Q2","T2-1992",13.986451,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1992-Q1","T1-1992",11.841021,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1992-Q4","T4-1992",11.303179,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1992-Q3","T3-1992",11.986054,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1993","1993",12.545731,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1993-Q1","T1-1993",9.919143,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1993-Q2","T2-1993",13.780716,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1993-Q4","T4-1993",13.371075,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1993-Q3","T3-1993",13.055745,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1994","1994",13.483349,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1994-Q2","T2-1994",13.326703,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1994-Q1","T1-1994",14.245733,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1994-Q4","T4-1994",14.288713,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1994-Q3","T3-1994",12.091205,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1995","1995",11.021895,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1995-Q1","T1-1995",13.386486,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1995-Q2","T2-1995",10.882554,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1995-Q4","T4-1995",10.318403,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1995-Q3","T3-1995",9.499371,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1996","1996",9.959998,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1996-Q2","T2-1996",10.296544,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1996-Q1","T1-1996",10.178185,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1996-Q4","T4-1996",10.249221,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1996-Q3","T3-1996",9.166403,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1997","1997",9.500924,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1997-Q1","T1-1997",11.513222,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1997-Q2","T2-1997",9.097087,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1997-Q4","T4-1997",9.0252,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1997-Q3","T3-1997",8.443217,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1998","1998",8.926579,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1998-Q2","T2-1998",9.117546,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1998-Q1","T1-1998",9.514666,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1998-Q4","T4-1998",9.353872,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1998-Q3","T3-1998",7.812949,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1999","1999",8.542808,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1999-Q1","T1-1999",8.215624,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1999-Q2","T2-1999",7.184505,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1999-Q4","T4-1999",10.394141,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","1999-Q3","T3-1999",8.447963,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2000","2000",7.263095,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2000-Q2","T2-2000",8.025461,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2000-Q1","T1-2000",7.188249,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2000-Q4","T4-2000",7.809916,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2000-Q3","T3-2000",6.076603,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2001","2001",6.698994,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2001-Q1","T1-2001",7.978666,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2001-Q2","T2-2001",6.867623,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2001-Q4","T4-2001",5.241074,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2001-Q3","T3-2001",6.759563,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2002","2002",5.98547,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2002-Q2","T2-2002",5.333919,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2002-Q1","T1-2002",6.155047,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2002-Q4","T4-2002",6.677511,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2002-Q3","T3-2002",5.772746,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2003","2003",7.226574,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2003-Q1","T1-2003",3.932866,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2003-Q2","T2-2003",9.973427,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2003-Q4","T4-2003",8.762773,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2003-Q3","T3-2003",6.151846,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004","2004",7.821838,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004-Q2","T2-2004",8.864136,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004-Q1","T1-2004",7.375155,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004-Q4","T4-2004",7.688054,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004-Q3","T3-2004",7.313226,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005","2005",9.321253,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005-Q1","T1-2005",8.823634,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005-Q2","T2-2005",7.131848,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005-Q4","T4-2005",10.544306,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005-Q3","T3-2005",10.853888,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006","2006",7.884172,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006-Q2","T2-2006",6.846502,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006-Q1","T1-2006",8.007009,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006-Q4","T4-2006",8.560483,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006-Q3","T3-2006",8.133243,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007","2007",7.301334,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007-Q1","T1-2007",6.766176,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007-Q2","T2-2007",5.893131,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007-Q4","T4-2007",10.051518,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007-Q3","T3-2007",6.532096,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008","2008",8.543675,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008-Q2","T2-2008",9.546796,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008-Q1","T1-2008",6.626074,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008-Q4","T4-2008",9.349976,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008-Q3","T3-2008",8.724717,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009","2009",12.961783,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009-Q1","T1-2009",10.905711,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009-Q2","T2-2009",13.679089,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009-Q4","T4-2009",12.029944,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009-Q3","T3-2009",15.356394,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010","2010",16.011412,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010-Q2","T2-2010",15.838441,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010-Q1","T1-2010",14.395654,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010-Q4","T4-2010",20.098505,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010-Q3","T3-2010",13.65484,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011","2011",18.255445,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011-Q1","T1-2011",17.289013,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011-Q2","T2-2011",15.317315,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011-Q4","T4-2011",24.403018,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011-Q3","T3-2011",15.559124,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012","2012",23.136499,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012-Q2","T2-2012",21.760483,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012-Q1","T1-2012",25.587456,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012-Q4","T4-2012",25.180853,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012-Q3","T3-2012",19.945393,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2013","2013",24.75558,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2013-Q1","T1-2013",25.285694,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2013-Q2","T2-2013",24.085757,,
